*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Tue Nov 11 14:21:47 2025 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2025-Nov-10 00:00:00.0000 TDB
Stop  time      : A.D. 2025-Nov-17 00:00:00.0000 TDB
Step-size       : 4 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2460993.444444444, A.D. 2025-Nov-13 22:40:00.0000,  9.224803081582291E+07,  1.157660741482227E+08, -7.427619720384479E+03, -2.377669719786786E+01,  1.846243859505555E+01,  8.829154623413160E-05,  4.937591819437949E+02,  1.480252788149995E+08, -3.785127888934275E-01,
2460993.447222222, A.D. 2025-Nov-13 22:44:00.0000,  9.224232429892193E+07,  1.157705049973522E+08, -7.427598515838385E+03, -2.377761030130776E+01,  1.846130414311741E+01,  8.841298902861894E-05,  4.937588789290413E+02,  1.480251879734617E+08, -3.785000264613397E-01,
2460993.450000000, A.D. 2025-Nov-13 22:48:00.0000,  9.223661756288256E+07,  1.157749355742073E+08, -7.427577282190323E+03, -2.377852335135157E+01,  1.846016964103629E+01,  8.853401959907359E-05,  4.937585759245038E+02,  1.480250971349866E+08, -3.784872662186177E-01,
2460993.452777778, A.D. 2025-Nov-13 22:52:00.0000,  9.223091060771756E+07,  1.157793658787759E+08, -7.427556019537151E+03, -2.377943634799417E+01,  1.845903508881484E+01,  8.865463800766804E-05,  4.937582729301807E+02,  1.480250062995737E+08, -3.784745081639167E-01,
2460993.455555555, A.D. 2025-Nov-13 22:56:00.0000,  9.222520343343978E+07,  1.157837959110460E+08, -7.427534727983177E+03, -2.378034929123047E+01,  1.845790048645567E+01,  8.877484432012750E-05,  4.937579699460702E+02,  1.480249154672225E+08, -3.784617522959458E-01,
2460993.458333333, A.D. 2025-Nov-13 23:00:00.0000,  9.221949604006203E+07,  1.157882256710054E+08, -7.427513407662511E+03, -2.378126218105536E+01,  1.845676583396144E+01,  8.889463860217717E-05,  4.937576669721706E+02,  1.480248246379324E+08, -3.784489986133908E-01,
2460993.461111111, A.D. 2025-Nov-13 23:04:00.0000,  9.221378842759715E+07,  1.157926551586422E+08, -7.427492058604956E+03, -2.378217501746374E+01,  1.845563113133477E+01,  8.901402092043043E-05,  4.937573640084801E+02,  1.480247338117030E+08, -3.784362471149385E-01,
2460993.463888889, A.D. 2025-Nov-13 23:08:00.0000,  9.220808059605792E+07,  1.157970843739445E+08, -7.427470680944622E+03, -2.378308780045051E+01,  1.845449637857832E+01,  8.913299133439523E-05,  4.937570610549971E+02,  1.480246429885337E+08, -3.784234977992646E-01,
2460993.466666667, A.D. 2025-Nov-13 23:12:00.0000,  9.220237254545721E+07,  1.158015133169000E+08, -7.427449274800718E+03, -2.378400053001056E+01,  1.845336157569470E+01,  8.925154991779038E-05,  4.937567581117198E+02,  1.480245521684239E+08, -3.784107506650854E-01,
2460993.469444444, A.D. 2025-Nov-13 23:16:00.0000,  9.219666427580781E+07,  1.158059419874968E+08, -7.427427840232849E+03, -2.378491320613880E+01,  1.845222672268659E+01,  8.936969672479478E-05,  4.937564551786462E+02,  1.480244613513732E+08, -3.783980057110570E-01,
2460993.472222222, A.D. 2025-Nov-13 23:20:00.0000,  9.219095578712253E+07,  1.158103703857228E+08, -7.427406377375126E+03, -2.378582582883012E+01,  1.845109181955660E+01,  8.948743182912722E-05,  4.937561522557748E+02,  1.480243705373809E+08, -3.783852629358732E-01,
2460993.475000000, A.D. 2025-Nov-13 23:24:00.0000,  9.218524707941425E+07,  1.158147985115661E+08, -7.427384886302054E+03, -2.378673839807944E+01,  1.844995686630739E+01,  8.960475529296019E-05,  4.937558493431038E+02,  1.480242797264467E+08, -3.783725223382303E-01,
2460993.477777778, A.D. 2025-Nov-13 23:28:00.0000,  9.217953815269575E+07,  1.158192263650146E+08, -7.427363367117941E+03, -2.378765091388165E+01,  1.844882186294161E+01,  8.972166718468344E-05,  4.937555464406315E+02,  1.480241889185701E+08, -3.783597839168089E-01,
2460993.480555556, A.D. 2025-Nov-13 23:32:00.0000,  9.217382900697985E+07,  1.158236539460563E+08, -7.427341819934547E+03, -2.378856337623164E+01,  1.844768680946189E+01,  8.983816756469309E-05,  4.937552435483562E+02,  1.480240981137503E+08, -3.783470476702946E-01,
2460993.483333333, A.D. 2025-Nov-13 23:36:00.0000,  9.216811964227943E+07,  1.158280812546792E+08, -7.427320244841278E+03, -2.378947578512435E+01,  1.844655170587090E+01,  8.995425650493161E-05,  4.937549406662760E+02,  1.480240073119870E+08, -3.783343135973871E-01,
2460993.486111111, A.D. 2025-Nov-13 23:40:00.0000,  9.216241005860727E+07,  1.158325082908712E+08, -7.427298641927540E+03, -2.379038814055466E+01,  1.844541655217127E+01,  9.006993406757147E-05,  4.937546377943892E+02,  1.480239165132796E+08, -3.783215816967492E-01,
2460993.488888889, A.D. 2025-Nov-13 23:44:00.0000,  9.215670025597622E+07,  1.158369350546202E+08, -7.427277011305094E+03, -2.379130044251749E+01,  1.844428134836567E+01,  9.018520031744970E-05,  4.937543349326941E+02,  1.480238257176276E+08, -3.783088519670857E-01,
2460993.491666667, A.D. 2025-Nov-13 23:48:00.0000,  9.215099023439914E+07,  1.158413615459144E+08, -7.427255353063345E+03, -2.379221269100772E+01,  1.844314609445674E+01,  9.030005532295604E-05,  4.937540320811890E+02,  1.480237349250305E+08, -3.782961244070787E-01,
2460993.494444444, A.D. 2025-Nov-13 23:52:00.0000,  9.214527999388883E+07,  1.158457877647415E+08, -7.427233667299151E+03, -2.379312488602029E+01,  1.844201079044714E+01,  9.041449914803934E-05,  4.937537292398720E+02,  1.480236441354877E+08, -3.782833990154201E-01,
2460993.497222222, A.D. 2025-Nov-13 23:56:00.0000,  9.213956953445815E+07,  1.158502137110898E+08, -7.427211954139173E+03, -2.379403702755010E+01,  1.844087543633952E+01,  9.052853186464205E-05,  4.937534264087417E+02,  1.480235533489988E+08, -3.782706757907869E-01,
2460993.500000000, A.D. 2025-Nov-14 00:00:00.0000,  9.213385885611989E+07,  1.158546393849470E+08, -7.427190213643014E+03, -2.379494911559205E+01,  1.843974003213655E+01,  9.064215353227212E-05,  4.937531235877962E+02,  1.480234625655632E+08, -3.782579547318632E-01,
2460993.502777778, A.D. 2025-Nov-14 00:04:00.0000,  9.212814795888694E+07,  1.158590647863012E+08, -7.427168445929885E+03, -2.379586115014106E+01,  1.843860457784087E+01,  9.075536421665475E-05,  4.937528207770335E+02,  1.480233717851803E+08, -3.782452358373519E-01,
2460993.505555556, A.D. 2025-Nov-14 00:08:00.0000,  9.212243684277210E+07,  1.158634899151403E+08, -7.427146651104093E+03, -2.379677313119204E+01,  1.843746907345516E+01,  9.086816398973241E-05,  4.937525179764523E+02,  1.480232810078498E+08, -3.782325191059206E-01,
2460993.508333333, A.D. 2025-Nov-14 00:12:00.0000,  9.211672550778823E+07,  1.158679147714524E+08, -7.427124829240143E+03, -2.379768505873990E+01,  1.843633351898207E+01,  9.098055291545393E-05,  4.937522151860505E+02,  1.480231902335710E+08, -3.782198045362545E-01,
2460993.511111111, A.D. 2025-Nov-14 00:16:00.0000,  9.211101395394818E+07,  1.158723393552254E+08, -7.427102980472147E+03, -2.379859693277955E+01,  1.843519791442426E+01,  9.109253106043269E-05,  4.937519124058267E+02,  1.480230994623435E+08, -3.782070921270586E-01,
2460993.513888889, A.D. 2025-Nov-14 00:20:00.0000,  9.210530218126477E+07,  1.158767636664473E+08, -7.427081104867160E+03, -2.379950875330591E+01,  1.843406225978439E+01,  9.120409849305844E-05,  4.937516096357788E+02,  1.480230086941666E+08, -3.781943818770067E-01,
2460993.516666667, A.D. 2025-Nov-14 00:24:00.0000,  9.209959018975088E+07,  1.158811877051061E+08, -7.427059202544391E+03, -2.380042052031389E+01,  1.843292655506515E+01,  9.131525527283912E-05,  4.937513068759055E+02,  1.480229179290400E+08, -3.781816737847761E-01,
2460993.519444444, A.D. 2025-Nov-14 00:28:00.0000,  9.209387797941931E+07,  1.158856114711898E+08, -7.427037273585796E+03, -2.380133223379842E+01,  1.843179080026917E+01,  9.142600147971081E-05,  4.937510041262047E+02,  1.480228271669630E+08, -3.781689678490698E-01,
2460993.522222222, A.D. 2025-Nov-14 00:32:00.0000,  9.208816555028294E+07,  1.158900349646863E+08, -7.427015318095684E+03, -2.380224389375439E+01,  1.843065499539914E+01,  9.153633717140508E-05,  4.937507013866748E+02,  1.480227364079353E+08, -3.781562640685668E-01,
2460993.525000000, A.D. 2025-Nov-14 00:36:00.0000,  9.208245290235458E+07,  1.158944581855836E+08, -7.426993336163461E+03, -2.380315550017675E+01,  1.842951914045774E+01,  9.164626241364715E-05,  4.937503986573141E+02,  1.480226456519561E+08, -3.781435624419524E-01,
2460993.527777778, A.D. 2025-Nov-14 00:40:00.0000,  9.207674003564712E+07,  1.158988811338697E+08, -7.426971327923238E+03, -2.380406705306040E+01,  1.842838323544762E+01,  9.175577727926765E-05,  4.937500959381209E+02,  1.480225548990251E+08, -3.781308629679022E-01,
2460993.530555556, A.D. 2025-Nov-14 00:44:00.0000,  9.207102695017339E+07,  1.159033038095326E+08, -7.426949293427169E+03, -2.380497855240026E+01,  1.842724728037145E+01,  9.186488183310360E-05,  4.937497932290935E+02,  1.480224641491417E+08, -3.781181656451192E-01,
2460993.533333333, A.D. 2025-Nov-14 00:48:00.0000,  9.206531364594626E+07,  1.159077262125603E+08, -7.426927232809365E+03, -2.380588999819125E+01,  1.842611127523192E+01,  9.197357614354473E-05,  4.937494905302302E+02,  1.480223734023054E+08, -3.781054704722838E-01,
2460993.536111111, A.D. 2025-Nov-14 00:52:00.0000,  9.205960012297855E+07,  1.159121483429407E+08, -7.426905146144331E+03, -2.380680139042830E+01,  1.842497522003169E+01,  9.208186027809262E-05,  4.937491878415291E+02,  1.480222826585157E+08, -3.780927774480765E-01,
2460993.538888889, A.D. 2025-Nov-14 00:56:00.0000,  9.205388638128313E+07,  1.159165702006619E+08, -7.426883033551276E+03, -2.380771272910633E+01,  1.842383911477345E+01,  9.218973430158428E-05,  4.937488851629886E+02,  1.480221919177721E+08, -3.780800865711827E-01,
2460993.541666667, A.D. 2025-Nov-14 01:00:00.0000,  9.204817242087287E+07,  1.159209917857118E+08, -7.426860895097256E+03, -2.380862401422024E+01,  1.842270295945987E+01,  9.229719828596217E-05,  4.937485824946069E+02,  1.480221011800740E+08, -3.780673978402860E-01,
2460993.544444445, A.D. 2025-Nov-14 01:04:00.0000,  9.204245824176061E+07,  1.159254130980784E+08, -7.426838730923831E+03, -2.380953524576499E+01,  1.842156675409362E+01,  9.240425229339877E-05,  4.937482798363826E+02,  1.480220104454209E+08, -3.780547112540861E-01,
2460993.547222222, A.D. 2025-Nov-14 01:08:00.0000,  9.203674384395920E+07,  1.159298341377497E+08, -7.426816541098058E+03, -2.381044642373548E+01,  1.842043049867740E+01,  9.251089639850107E-05,  4.937479771883134E+02,  1.480219197138124E+08, -3.780420268112457E-01,
2460993.550000000, A.D. 2025-Nov-14 01:12:00.0000,  9.203102922748150E+07,  1.159342549047137E+08, -7.426794325739145E+03, -2.381135754812665E+01,  1.841929419321387E+01,  9.261713066432975E-05,  4.937476745503981E+02,  1.480218289852479E+08, -3.780293445104647E-01,
2460993.552777778, A.D. 2025-Nov-14 01:16:00.0000,  9.202531439234038E+07,  1.159386753989585E+08, -7.426772084906697E+03, -2.381226861893342E+01,  1.841815783770573E+01,  9.272295515661000E-05,  4.937473719226348E+02,  1.480217382597269E+08, -3.780166643504235E-01,
2460993.555555556, A.D. 2025-Nov-14 01:20:00.0000,  9.201959933854870E+07,  1.159430956204718E+08, -7.426749818749726E+03, -2.381317963615071E+01,  1.841702143215565E+01,  9.282836995172516E-05,  4.937470693050219E+02,  1.480216475372488E+08, -3.780039863298137E-01,
2460993.558333333, A.D. 2025-Nov-14 01:24:00.0000,  9.201388406611930E+07,  1.159475155692419E+08, -7.426727527320385E+03, -2.381409059977346E+01,  1.841588497656632E+01,  9.293337511184774E-05,  4.937467666975573E+02,  1.480215568178132E+08, -3.779913104473046E-01,
2460993.561111111, A.D. 2025-Nov-14 01:28:00.0000,  9.200816857506509E+07,  1.159519352452566E+08, -7.426705210760236E+03, -2.381500150979659E+01,  1.841474847094044E+01,  9.303797070536746E-05,  4.937464641002398E+02,  1.480214661014197E+08, -3.779786367015974E-01,
2460993.563888889, A.D. 2025-Nov-14 01:32:00.0000,  9.200245286539890E+07,  1.159563546485040E+08, -7.426682869136333E+03, -2.381591236621505E+01,  1.841361191528069E+01,  9.314215680156224E-05,  4.937461615130675E+02,  1.480213753880675E+08, -3.779659650913678E-01,
2460993.566666667, A.D. 2025-Nov-14 01:36:00.0000,  9.199673693713361E+07,  1.159607737789719E+08, -7.426660502552986E+03, -2.381682316902374E+01,  1.841247530958974E+01,  9.324593346971000E-05,  4.937458589360385E+02,  1.480212846777562E+08, -3.779532956153042E-01,
2460993.569444444, A.D. 2025-Nov-14 01:40:00.0000,  9.199102079028206E+07,  1.159651926366486E+08, -7.426638111121953E+03, -2.381773391821761E+01,  1.841133865387031E+01,  9.334930077908865E-05,  4.937455563691513E+02,  1.480211939704854E+08, -3.779406282720886E-01,
2460993.572222222, A.D. 2025-Nov-14 01:44:00.0000,  9.198530442485714E+07,  1.159696112215218E+08, -7.426615694917738E+03, -2.381864461379159E+01,  1.841020194812508E+01,  9.345225879719976E-05,  4.937452538124041E+02,  1.480211032662545E+08, -3.779279630603983E-01,
2460993.575000000, A.D. 2025-Nov-14 01:48:00.0000,  9.197958784087174E+07,  1.159740295335797E+08, -7.426593254059553E+03, -2.381955525574062E+01,  1.840906519235673E+01,  9.355480759243306E-05,  4.937449512657953E+02,  1.480210125650630E+08, -3.779152999789393E-01,
2460993.577777778, A.D. 2025-Nov-14 01:52:00.0000,  9.197387103833869E+07,  1.159784475728101E+08, -7.426570788636804E+03, -2.382046584405963E+01,  1.840792838656798E+01,  9.365694723140194E-05,  4.937446487293231E+02,  1.480209218669103E+08, -3.779026390263842E-01,
2460993.580555555, A.D. 2025-Nov-14 01:56:00.0000,  9.196815401727086E+07,  1.159828653392012E+08, -7.426548298761249E+03, -2.382137637874354E+01,  1.840679153076151E+01,  9.375867779048974E-05,  4.937443462029858E+02,  1.480208311717961E+08, -3.778899802014099E-01,
2460993.583333333, A.D. 2025-Nov-14 02:00:00.0000,  9.196243677768117E+07,  1.159872828327409E+08, -7.426525784507394E+03, -2.382228685978731E+01,  1.840565462494003E+01,  9.385999932920441E-05,  4.937440436867817E+02,  1.480207404797196E+08, -3.778773235027049E-01,
2460993.586111111, A.D. 2025-Nov-14 02:04:00.0000,  9.195671931958245E+07,  1.159917000534172E+08, -7.426503245994449E+03, -2.382319728718586E+01,  1.840451766910622E+01,  9.396091192481748E-05,  4.937437411807092E+02,  1.480206497906806E+08, -3.778646689289576E-01,
2460993.588888889, A.D. 2025-Nov-14 02:08:00.0000,  9.195100164298762E+07,  1.159961170012181E+08, -7.426480683304369E+03, -2.382410766093414E+01,  1.840338066326279E+01,  9.406141563950143E-05,  4.937434386847665E+02,  1.480205591046785E+08, -3.778520164788484E-01,
2460993.591666667, A.D. 2025-Nov-14 02:12:00.0000,  9.194528374790952E+07,  1.160005336761315E+08, -7.426458096541464E+03, -2.382501798102708E+01,  1.840224360741245E+01,  9.416151054786326E-05,  4.937431361989518E+02,  1.480204684217125E+08, -3.778393661510675E-01,
2460993.594444444, A.D. 2025-Nov-14 02:16:00.0000,  9.193956563436101E+07,  1.160049500781456E+08, -7.426435485810041E+03, -2.382592824745963E+01,  1.840110650155788E+01,  9.426119671918087E-05,  4.937428337232636E+02,  1.480203777417825E+08, -3.778267179442951E-01,
2460993.597222222, A.D. 2025-Nov-14 02:20:00.0000,  9.193384730235502E+07,  1.160093662072483E+08, -7.426412851199508E+03, -2.382683846022672E+01,  1.839996934570182E+01,  9.436047421740312E-05,  4.937425312577002E+02,  1.480202870648878E+08, -3.778140718572034E-01,
2460993.600000000, A.D. 2025-Nov-14 02:24:00.0000,  9.192812875190440E+07,  1.160137820634275E+08, -7.426390192821622E+03, -2.382774861932329E+01,  1.839883213984693E+01,  9.445934312246607E-05,  4.937422288022597E+02,  1.480201963910278E+08, -3.778014278885052E-01,
2460993.602777778, A.D. 2025-Nov-14 02:28:00.0000,  9.192240998302203E+07,  1.160181976466714E+08, -7.426367510750890E+03, -2.382865872474429E+01,  1.839769488399596E+01,  9.455780349032494E-05,  4.937419263569406E+02,  1.480201057202022E+08, -3.777887860368486E-01,
2460993.605555556, A.D. 2025-Nov-14 02:32:00.0000,  9.191669099572082E+07,  1.160226129569679E+08, -7.426344805099070E+03, -2.382956877648466E+01,  1.839655757815159E+01,  9.465585540091581E-05,  4.937416239217411E+02,  1.480200150524104E+08, -3.777761463009508E-01,
2460993.608333333, A.D. 2025-Nov-14 02:36:00.0000,  9.191097179001363E+07,  1.160270279943049E+08, -7.426322075985372E+03, -2.383047877453935E+01,  1.839542022231655E+01,  9.475349892085205E-05,  4.937413214966596E+02,  1.480199243876518E+08, -3.777635086794778E-01,
2460993.611111111, A.D. 2025-Nov-14 02:40:00.0000,  9.190525236591333E+07,  1.160314427586706E+08, -7.426299323447049E+03, -2.383138871890329E+01,  1.839428281649353E+01,  9.485073411941158E-05,  4.937410190816942E+02,  1.480198337259260E+08, -3.777508731711035E-01,
2460993.613888889, A.D. 2025-Nov-14 02:44:00.0000,  9.189953272343284E+07,  1.160358572500528E+08, -7.426276547655463E+03, -2.383229860957145E+01,  1.839314536068525E+01,  9.494756106853686E-05,  4.937407166768435E+02,  1.480197430672325E+08, -3.777382397745389E-01,
2460993.616666667, A.D. 2025-Nov-14 02:48:00.0000,  9.189381286258502E+07,  1.160402714684397E+08, -7.426253748662770E+03, -2.383320844653876E+01,  1.839200785489443E+01,  9.504397983572943E-05,  4.937404142821057E+02,  1.480196524115707E+08, -3.777256084884497E-01,
2460993.619444444, A.D. 2025-Nov-14 02:52:00.0000,  9.188809278338280E+07,  1.160446854138192E+08, -7.426230926573277E+03, -2.383411822980016E+01,  1.839087029912377E+01,  9.513999049293176E-05,  4.937401118974790E+02,  1.480195617589403E+08, -3.777129793115225E-01,
2460993.622222222, A.D. 2025-Nov-14 02:56:00.0000,  9.188237248583904E+07,  1.160490990861793E+08, -7.426208081498742E+03, -2.383502795935061E+01,  1.838973269337600E+01,  9.523559311030994E-05,  4.937398095229619E+02,  1.480194711093405E+08, -3.777003522424412E-01,
2460993.625000000, A.D. 2025-Nov-14 03:00:00.0000,  9.187665196996659E+07,  1.160535124855080E+08, -7.426185213528574E+03, -2.383593763518506E+01,  1.838859503765384E+01,  9.533078775891823E-05,  4.937395071585524E+02,  1.480193804627710E+08, -3.776877272798748E-01,
2460993.627777778, A.D. 2025-Nov-14 03:04:00.0000,  9.187093123577845E+07,  1.160579256117934E+08, -7.426162322752178E+03, -2.383684725729845E+01,  1.838745733196000E+01,  9.542557450714639E-05,  4.937392048042492E+02,  1.480192898192313E+08, -3.776751044225388E-01,
2460993.630555556, A.D. 2025-Nov-14 03:08:00.0000,  9.186521028328741E+07,  1.160623384650234E+08, -7.426139409273863E+03, -2.383775682568575E+01,  1.838631957629720E+01,  9.551995342427233E-05,  4.937389024600504E+02,  1.480191991787207E+08, -3.776624836690879E-01,
2460993.633333333, A.D. 2025-Nov-14 03:12:00.0000,  9.185948911250639E+07,  1.160667510451860E+08, -7.426116473212838E+03, -2.383866634034189E+01,  1.838518177066815E+01,  9.561392458756757E-05,  4.937386001259542E+02,  1.480191085412389E+08, -3.776498650182201E-01,
2460993.636111111, A.D. 2025-Nov-14 03:16:00.0000,  9.185376772344834E+07,  1.160711633522693E+08, -7.426093514628708E+03, -2.383957580126184E+01,  1.838404391507560E+01,  9.570748806186913E-05,  4.937382978019593E+02,  1.480190179067854E+08, -3.776372484686125E-01,
2460993.638888889, A.D. 2025-Nov-14 03:20:00.0000,  9.184804611612609E+07,  1.160755753862612E+08, -7.426070533640683E+03, -2.384048520844054E+01,  1.838290600952226E+01,  9.580064391911947E-05,  4.937379954880636E+02,  1.480189272753595E+08, -3.776246340189549E-01,
2460993.641666667, A.D. 2025-Nov-14 03:24:00.0000,  9.184232429055259E+07,  1.160799871471499E+08, -7.426047530360520E+03, -2.384139456187296E+01,  1.838176805401085E+01,  9.589339223303739E-05,  4.937376931842657E+02,  1.480188366469609E+08, -3.776120216679246E-01,
2460993.644444444, A.D. 2025-Nov-14 03:28:00.0000,  9.183660224674070E+07,  1.160843986349231E+08, -7.426024504847825E+03, -2.384230386155404E+01,  1.838063004854410E+01,  9.598573306757174E-05,  4.937373908905638E+02,  1.480187460215889E+08, -3.775994114142034E-01,
2460993.647222222, A.D. 2025-Nov-14 03:32:00.0000,  9.183087998470335E+07,  1.160888098495692E+08, -7.426001457229257E+03, -2.384321310747876E+01,  1.837949199312474E+01,  9.607766650265859E-05,  4.937370886069563E+02,  1.480186553992432E+08, -3.775868032564844E-01,
2460993.650000000, A.D. 2025-Nov-14 03:36:00.0000,  9.182515750445341E+07,  1.160932207910759E+08, -7.425978387594223E+03, -2.384412229964204E+01,  1.837835388775550E+01,  9.616919260491130E-05,  4.937367863334414E+02,  1.480185647799232E+08, -3.775741971934351E-01,
2460993.652777778, A.D. 2025-Nov-14 03:40:00.0000,  9.181943480600381E+07,  1.160976314594313E+08, -7.425955296054482E+03, -2.384503143803887E+01,  1.837721573243911E+01,  9.626031144360780E-05,  4.937364840700176E+02,  1.480184741636284E+08, -3.775615932237533E-01,
2460993.655555556, A.D. 2025-Nov-14 03:44:00.0000,  9.181371188936746E+07,  1.161020418546234E+08, -7.425932182691991E+03, -2.384594052266419E+01,  1.837607752717830E+01,  9.635102309335508E-05,  4.937361818166830E+02,  1.480183835503583E+08, -3.775489913461066E-01,
2460993.658333333, A.D. 2025-Nov-14 03:48:00.0000,  9.180798875455722E+07,  1.161064519766403E+08, -7.425909047603607E+03, -2.384684955351297E+01,  1.837493927197580E+01,  9.644132762431923E-05,  4.937358795734361E+02,  1.480182929401124E+08, -3.775363915591865E-01,
2460993.661111111, A.D. 2025-Nov-14 03:52:00.0000,  9.180226540158609E+07,  1.161108618254700E+08, -7.425885890886188E+03, -2.384775853058017E+01,  1.837380096683435E+01,  9.653122511021905E-05,  4.937355773402751E+02,  1.480182023328902E+08, -3.775237938616877E-01,
2460993.663888889, A.D. 2025-Nov-14 03:56:00.0000,  9.179654183046685E+07,  1.161152714011004E+08, -7.425862712644041E+03, -2.384866745386075E+01,  1.837266261175668E+01,  9.662071561944430E-05,  4.937352751171985E+02,  1.480181117286911E+08, -3.775111982522695E-01,
